Sayaç_Kodu,Sayaç_Seri_No,Dönem,Gün,Saat,Çekiş
2127570400.0,500279486,01/2025,3,17-18,1.132
2127570400.0,500279486,01/2025,4,17-18,1.001
2127570400.0,500279486,01/2025,5,17-18,0.909
2127570400.0,500279486,01/2025,6,17-18,0.813
2127570400.0,500279486,01/2025,7,17-18,0.715
2127570400.0,500279486,01/2025,8,17-18,0.614
2127570400.0,500279486,01/2025,9,17-18,0.5
2127570400.0,500279486,01/2025,10,17-18,0.398
2127570400.0,500279486,01/2025,11,17-18,0.284
2127570400.0,500279486,01/2025,12,17-18,0.189
2127570400.0,500279486,01/2025,13,17-18,0.106
2127570400.0,500279486,01/2025,14,17-18,0.03
2127570400.0,500279486,01/2025,15,17-18,0.0
2127570400.0,500279486,01/2025,16,17-18,0.0
2127570400.0,500279486,01/2025,17,17-18,0.001
2127570400.0,500279486,01/2025,18,17-18,0.001
2127570400.0,500279486,01/2025,19,17-18,0.001
2127570400.0,500279486,01/2025,20,17-18,0.001
2127570400.0,500279486,01/2025,21,17-18,0.0
2127570400.0,500279486,01/2025,22,17-18,0.0
2127570400.0,500279486,01/2025,23,17-18,0.0
2127570400.0,500279486,01/2025,24,17-18,0.001
2127570400.0,500279486,01/2025,25,17-18,0.001
2127570400.0,500279486,01/2025,26,17-18,0.0
2127570400.0,500279486,01/2025,27,17-18,0.0
2127570400.0,500279486,01/2025,28,17-18,0.001
2127570400.0,500279486,01/2025,29,17-18,0.001
2127570400.0,500279486,01/2025,30,17-18,0.0
2127570400.0,500279486,01/2025,31,17-18,0.0
2127570400.0,500279486,01/2025,1,18-19,6.424
2127570400.0,500279486,01/2025,2,18-19,6.454
2127570400.0,500279486,01/2025,3,18-19,6.481
2127570400.0,500279486,01/2025,4,18-19,6.349
2127570400.0,500279486,01/2025,5,18-19,6.415
2127570400.0,500279486,01/2025,6,18-19,6.42
2127570400.0,500279486,01/2025,7,18-19,6.469
2127570400.0,500279486,01/2025,8,18-19,6.456
2127570400.0,500279486,01/2025,9,18-19,6.447
2127570400.0,500279486,01/2025,10,18-19,6.51
2127570400.0,500279486,01/2025,11,18-19,6.287
2127570400.0,500279486,01/2025,12,18-19,6.307
2127570400.0,500279486,01/2025,13,18-19,6.339
2127570400.0,500279486,01/2025,14,18-19,6.433
2127570400.0,500279486,01/2025,15,18-19,6.252
2127570400.0,500279486,01/2025,16,18-19,6.043
2127570400.0,500279486,01/2025,17,18-19,5.975
2127570400.0,500279486,01/2025,18,18-19,5.789
2127570400.0,500279486,01/2025,19,18-19,5.653
2127570400.0,500279486,01/2025,20,18-19,5.693
2127570400.0,500279486,01/2025,21,18-19,5.519
2127570400.0,500279486,01/2025,22,18-19,5.806
2127570400.0,500279486,01/2025,23,18-19,5.713
2127570400.0,500279486,01/2025,24,18-19,5.576
2127570400.0,500279486,01/2025,25,18-19,5.411
2127570400.0,500279486,01/2025,26,18-19,5.166
2127570400.0,500279486,01/2025,27,18-19,5.049
2127570400.0,500279486,01/2025,28,18-19,4.931
2127570400.0,500279486,01/2025,29,18-19,4.916
2127570400.0,500279486,01/2025,30,18-19,4.67
2127570400.0,500279486,01/2025,31,18-19,4.585
2127570400.0,500279486,01/2025,1,19-20,6.444
2127570400.0,500279486,01/2025,2,19-20,6.495
2127570400.0,500279486,01/2025,3,19-20,6.496
2127570400.0,500279486,01/2025,4,19-20,6.451
2127570400.0,500279486,01/2025,5,19-20,6.458
2127570400.0,500279486,01/2025,6,19-20,6.428
2127570400.0,500279486,01/2025,7,19-20,6.526
2127570400.0,500279486,01/2025,8,19-20,6.421
2127570400.0,500279486,01/2025,9,19-20,6.498
2127570400.0,500279486,01/2025,10,19-20,6.552
2127570400.0,500279486,01/2025,11,19-20,6.366
2127570400.0,500279486,01/2025,12,19-20,6.395
2127570400.0,500279486,01/2025,13,19-20,6.408
2127570400.0,500279486,01/2025,14,19-20,6.419
2127570400.0,500279486,01/2025,15,19-20,6.436
2127570400.0,500279486,01/2025,16,19-20,6.445
2127570400.0,500279486,01/2025,17,19-20,6.454
2127570400.0,500279486,01/2025,18,19-20,6.407
2127570400.0,500279486,01/2025,19,19-20,6.447
2127570400.0,500279486,01/2025,20,19-20,6.51
2127570400.0,500279486,01/2025,21,19-20,6.589
2127570400.0,500279486,01/2025,22,19-20,7.06
2127570400.0,500279486,01/2025,23,19-20,6.968
2127570400.0,500279486,01/2025,24,19-20,7.087
2127570400.0,500279486,01/2025,25,19-20,6.956
2127570400.0,500279486,01/2025,26,19-20,6.995
2127570400.0,500279486,01/2025,27,19-20,7.01
2127570400.0,500279486,01/2025,28,19-20,6.957
2127570400.0,500279486,01/2025,29,19-20,7.103
2127570400.0,500279486,01/2025,30,19-20,7.064
2127570400.0,500279486,01/2025,31,19-20,7.023
2127570400.0,500279486,01/2025,1,20-21,6.576
2127570400.0,500279486,01/2025,2,20-21,6.57
2127570400.0,500279486,01/2025,3,20-21,6.524
2127570400.0,500279486,01/2025,4,20-21,6.533
2127570400.0,500279486,01/2025,5,20-21,6.544
2127570400.0,500279486,01/2025,6,20-21,0.0
2127570400.0,500279486,01/2025,7,20-21,6.515
2127570400.0,500279486,01/2025,8,20-21,6.513
2127570400.0,500279486,01/2025,9,20-21,6.555
2127570400.0,500279486,01/2025,10,20-21,6.583
2127570400.0,500279486,01/2025,11,20-21,6.473
2127570400.0,500279486,01/2025,12,20-21,6.458
2127570400.0,500279486,01/2025,13,20-21,6.511
2127570400.0,500279486,01/2025,14,20-21,6.463
2127570400.0,500279486,01/2025,15,20-21,6.479
2127570400.0,500279486,01/2025,16,20-21,6.46
2127570400.0,500279486,01/2025,17,20-21,6.494
2127570400.0,500279486,01/2025,18,20-21,6.514
2127570400.0,500279486,01/2025,19,20-21,6.523
2127570400.0,500279486,01/2025,20,20-21,6.577
2127570400.0,500279486,01/2025,21,20-21,6.672
2127570400.0,500279486,01/2025,22,20-21,7.164
2127570400.0,500279486,01/2025,23,20-21,7.007
2127570400.0,500279486,01/2025,24,20-21,7.029
2127570400.0,500279486,01/2025,25,20-21,7.026
2127570400.0,500279486,01/2025,26,20-21,7.077
2127570400.0,500279486,01/2025,27,20-21,7.007
2127570400.0,500279486,01/2025,28,20-21,6.947
2127570400.0,500279486,01/2025,29,20-21,7.067
2127570400.0,500279486,01/2025,30,20-21,7.058
2127570400.0,500279486,01/2025,31,20-21,7.021
2127570400.0,500279486,01/2025,1,21-22,6.646
2127570400.0,500279486,01/2025,2,21-22,6.648
2127570400.0,500279486,01/2025,3,21-22,6.588
2127570400.0,500279486,01/2025,4,21-22,0.0
2127570400.0,500279486,01/2025,5,21-22,6.629
2127570400.0,500279486,01/2025,7,21-22,6.577
2127570400.0,500279486,01/2025,8,21-22,6.576
2127570400.0,500279486,01/2025,9,21-22,6.635
2127570400.0,500279486,01/2025,10,21-22,6.609
2127570400.0,500279486,01/2025,11,21-22,6.521
2127570400.0,500279486,01/2025,12,21-22,6.644
2127570400.0,500279486,01/2025,13,21-22,6.541
2127570400.0,500279486,01/2025,14,21-22,6.584
2127570400.0,500279486,01/2025,15,21-22,6.534
2127570400.0,500279486,01/2025,16,21-22,6.57
2127570400.0,500279486,01/2025,17,21-22,6.571
2127570400.0,500279486,01/2025,18,21-22,6.573
2127570400.0,500279486,01/2025,19,21-22,6.592
2127570400.0,500279486,01/2025,20,21-22,6.639
2127570400.0,500279486,01/2025,21,21-22,6.536
2127570400.0,500279486,01/2025,22,21-22,7.07
2127570400.0,500279486,01/2025,23,21-22,7.048
2127570400.0,500279486,01/2025,24,21-22,7.012
2127570400.0,500279486,01/2025,25,21-22,7.07
2127570400.0,500279486,01/2025,26,21-22,7.132
2127570400.0,500279486,01/2025,27,21-22,7.041
2127570400.0,500279486,01/2025,28,21-22,7.016
2127570400.0,500279486,01/2025,29,21-22,7.102
2127570400.0,500279486,01/2025,30,21-22,7.102
2127570400.0,500279486,01/2025,31,21-22,7.062
2127570400.0,500279486,01/2025,1,22-23,6.727
2127570400.0,500279486,01/2025,2,22-23,6.687
2127570400.0,500279486,01/2025,3,22-23,6.634
2127570400.0,500279486,01/2025,5,22-23,6.677
2127570400.0,500279486,01/2025,6,22-23,0.0
2127570400.0,500279486,01/2025,7,22-23,6.637
2127570400.0,500279486,01/2025,8,22-23,6.674
2127570400.0,500279486,01/2025,9,22-23,6.723
2127570400.0,500279486,01/2025,10,22-23,6.673
2127570400.0,500279486,01/2025,11,22-23,6.615
2127570400.0,500279486,01/2025,12,22-23,6.782
2127570400.0,500279486,01/2025,13,22-23,6.645
2127570400.0,500279486,01/2025,14,22-23,6.569
2127570400.0,500279486,01/2025,15,22-23,6.585
2127570400.0,500279486,01/2025,16,22-23,6.561
2127570400.0,500279486,01/2025,17,22-23,6.611
2127570400.0,500279486,01/2025,18,22-23,6.655
2127570400.0,500279486,01/2025,19,22-23,6.666
2127570400.0,500279486,01/2025,20,22-23,6.729
2127570400.0,500279486,01/2025,21,22-23,6.608
2127570400.0,500279486,01/2025,22,22-23,7.06
2127570400.0,500279486,01/2025,23,22-23,7.058
2127570400.0,500279486,01/2025,24,22-23,7.047
2127570400.0,500279486,01/2025,25,22-23,7.145
2127570400.0,500279486,01/2025,26,22-23,7.203
2127570400.0,500279486,01/2025,27,22-23,7.101
2127570400.0,500279486,01/2025,28,22-23,7.104
2127570400.0,500279486,01/2025,29,22-23,7.159
2127570400.0,500279486,01/2025,30,22-23,7.06
2127570400.0,500279486,01/2025,31,22-23,7.099
2127570400.0,500279486,01/2025,1,23-24,6.778
2127570400.0,500279486,01/2025,2,23-24,6.69
2127570400.0,500279486,01/2025,3,23-24,6.696
2127570400.0,500279486,01/2025,4,23-24,0.0
2127570400.0,500279486,01/2025,5,23-24,6.747
2127570400.0,500279486,01/2025,6,23-24,6.661
2127570400.0,500279486,01/2025,7,23-24,6.699
2127570400.0,500279486,01/2025,8,23-24,6.741
2127570400.0,500279486,01/2025,9,23-24,6.714
2127570400.0,500279486,01/2025,10,23-24,6.743
2127570400.0,500279486,01/2025,11,23-24,6.694
2127570400.0,500279486,01/2025,12,23-24,6.745
2127570400.0,500279486,01/2025,13,23-24,6.731
2127570400.0,500279486,01/2025,14,23-24,6.684
2127570400.0,500279486,01/2025,15,23-24,6.655
2127570400.0,500279486,01/2025,16,23-24,6.625
2127570400.0,500279486,01/2025,17,23-24,6.693
2127570400.0,500279486,01/2025,18,23-24,6.739
2127570400.0,500279486,01/2025,19,23-24,6.727
2127570400.0,500279486,01/2025,20,23-24,6.743
2127570400.0,500279486,01/2025,21,23-24,6.677
2127570400.0,500279486,01/2025,22,23-24,7.124
2127570400.0,500279486,01/2025,23,23-24,7.094
2127570400.0,500279486,01/2025,24,23-24,7.084
2127570400.0,500279486,01/2025,25,23-24,7.201
2127570400.0,500279486,01/2025,26,23-24,7.278
2127570400.0,500279486,01/2025,27,23-24,7.078
2127570400.0,500279486,01/2025,28,23-24,7.16
2127570400.0,500279486,01/2025,29,23-24,7.155
2127570400.0,500279486,01/2025,30,23-24,7.121
2127570400.0,500279486,01/2025,31,23-24,7.118
2127570400.0,500279486,01/2025,1,23-24,99.543
2127570400.0,500279486,01/2025,2,23-24,99.41199999999999
2127570400.0,500279486,01/2025,3,23-24,98.96299999999997
2127570400.0,500279486,01/2025,4,23-24,78.84799999999997
2127570400.0,500279486,01/2025,5,23-24,99.045
2127570400.0,500279486,01/2025,6,23-24,79.18799999999999
2127570400.0,500279486,01/2025,7,23-24,98.63899999999998
2127570400.0,500279486,01/2025,8,23-24,98.54499999999999
2127570400.0,500279486,01/2025,9,23-24,98.762
2127570400.0,500279486,01/2025,10,23-24,99.01199999999999
2127570400.0,500279486,01/2025,11,23-24,97.848
2127570400.0,500279486,01/2025,12,23-24,97.72899999999998
2127570400.0,500279486,01/2025,13,23-24,97.62799999999997
2127570400.0,500279486,01/2025,14,23-24,97.20399999999998
2127570400.0,500279486,01/2025,15,23-24,96.81399999999998
2127570400.0,500279486,01/2025,16,23-24,96.80699999999999
2127570400.0,500279486,01/2025,17,23-24,96.69899999999998
2127570400.0,500279486,01/2025,18,23-24,96.791
2127570400.0,500279486,01/2025,19,23-24,97.145
2127570400.0,500279486,01/2025,20,23-24,96.56899999999997
2127570400.0,500279486,01/2025,21,23-24,96.32399999999998
2127570400.0,500279486,01/2025,22,23-24,100.39999999999998
2127570400.0,500279486,01/2025,23,23-24,101.327
2127570400.0,500279486,01/2025,24,23-24,101.29999999999998
2127570400.0,500279486,01/2025,25,23-24,101.37199999999997
2127570400.0,500279486,01/2025,26,23-24,102.144
2127570400.0,500279486,01/2025,27,23-24,101.033
2127570400.0,500279486,01/2025,28,23-24,100.22799999999998
2127570400.0,500279486,01/2025,29,23-24,100.20299999999999
2127570400.0,500279486,01/2025,30,23-24,100.24499999999999
2127570400.0,500279486,01/2025,31,23-24,100.02999999999999
2127570400.0,500279486,01/2026,1,00-01,2.591
2127570400.0,500279486,01/2026,2,00-01,5.057
2127570400.0,500279486,01/2026,3,00-01,4.923
2127570400.0,500279486,01/2026,4,00-01,4.961
2127570400.0,500279486,01/2026,5,00-01,4.959
2127570400.0,500279486,01/2026,6,00-01,4.984
2127570400.0,500279486,01/2026,7,00-01,4.984
2127570400.0,500279486,01/2026,8,00-01,7.003
2127570400.0,500279486,01/2026,9,00-01,7.016
2127570400.0,500279486,01/2026,10,00-01,6.933
2127570400.0,500279486,01/2026,11,00-01,6.953
2127570400.0,500279486,01/2026,12,00-01,6.597
2127570400.0,500279486,01/2026,13,00-01,6.885
2127570400.0,500279486,01/2026,14,00-01,6.756
2127570400.0,500279486,01/2026,15,00-01,6.924
2127570400.0,500279486,01/2026,16,00-01,6.937
2127570400.0,500279486,01/2026,17,00-01,6.844
2127570400.0,500279486,01/2026,18,00-01,6.838
2127570400.0,500279486,01/2026,19,00-01,6.034
2127570400.0,500279486,01/2026,20,00-01,6.002
2127570400.0,500279486,01/2026,21,00-01,4.673
2127570400.0,500279486,01/2026,22,00-01,4.723
2127570400.0,500279486,01/2026,23,00-01,5.326
2127570400.0,500279486,01/2026,24,00-01,7.182
2127570400.0,500279486,01/2026,25,00-01,7.27
2127570400.0,500279486,01/2026,26,00-01,7.219
2127570400.0,500279486,01/2026,27,00-01,6.787
2127570400.0,500279486,01/2026,28,00-01,7.189
2127570400.0,500279486,01/2026,29,00-01,7.321
2127570400.0,500279486,01/2026,30,00-01,7.261
2127570400.0,500279486,01/2026,31,00-01,7.194
2127570400.0,500279486,01/2026,1,01-02,2.591
2127570400.0,500279486,01/2026,2,01-02,5.089
2127570400.0,500279486,01/2026,3,01-02,5.026
2127570400.0,500279486,01/2026,4,01-02,4.991
2127570400.0,500279486,01/2026,5,01-02,4.932
2127570400.0,500279486,01/2026,6,01-02,5.008
2127570400.0,500279486,01/2026,7,01-02,5.035
2127570400.0,500279486,01/2026,8,01-02,7.09
2127570400.0,500279486,01/2026,9,01-02,7.101
2127570400.0,500279486,01/2026,10,01-02,7.025
2127570400.0,500279486,01/2026,11,01-02,6.993
2127570400.0,500279486,01/2026,12,01-02,6.724
2127570400.0,500279486,01/2026,13,01-02,6.95
2127570400.0,500279486,01/2026,14,01-02,6.895
2127570400.0,500279486,01/2026,15,01-02,6.97
2127570400.0,500279486,01/2026,16,01-02,7.021
2127570400.0,500279486,01/2026,17,01-02,6.924
2127570400.0,500279486,01/2026,18,01-02,6.914
2127570400.0,500279486,01/2026,19,01-02,6.108
2127570400.0,500279486,01/2026,20,01-02,5.464
2127570400.0,500279486,01/2026,21,01-02,4.749
2127570400.0,500279486,01/2026,22,01-02,4.791
2127570400.0,500279486,01/2026,23,01-02,5.305
2127570400.0,500279486,01/2026,24,01-02,7.255
2127570400.0,500279486,01/2026,25,01-02,7.378
2127570400.0,500279486,01/2026,26,01-02,7.26
2127570400.0,500279486,01/2026,27,01-02,6.838
2127570400.0,500279486,01/2026,28,01-02,7.265
2127570400.0,500279486,01/2026,29,01-02,7.397
2127570400.0,500279486,01/2026,30,01-02,7.197
2127570400.0,500279486,01/2026,31,01-02,7.335
2127570400.0,500279486,01/2026,1,02-03,2.624
2127570400.0,500279486,01/2026,2,02-03,5.05
2127570400.0,500279486,01/2026,3,02-03,5.059
2127570400.0,500279486,01/2026,4,02-03,5.032
2127570400.0,500279486,01/2026,5,02-03,4.977
2127570400.0,500279486,01/2026,6,02-03,5.028
2127570400.0,500279486,01/2026,7,02-03,5.083
2127570400.0,500279486,01/2026,8,02-03,7.069
2127570400.0,500279486,01/2026,9,02-03,7.113
2127570400.0,500279486,01/2026,10,02-03,7.094
2127570400.0,500279486,01/2026,11,02-03,7.067
2127570400.0,500279486,01/2026,12,02-03,6.813
2127570400.0,500279486,01/2026,13,02-03,7.007
2127570400.0,500279486,01/2026,14,02-03,6.977
2127570400.0,500279486,01/2026,15,02-03,6.787
2127570400.0,500279486,01/2026,16,02-03,6.939
2127570400.0,500279486,01/2026,17,02-03,6.675
2127570400.0,500279486,01/2026,18,02-03,6.951
2127570400.0,500279486,01/2026,19,02-03,6.129
2127570400.0,500279486,01/2026,20,02-03,4.992
2127570400.0,500279486,01/2026,21,02-03,4.8
2127570400.0,500279486,01/2026,22,02-03,4.855
2127570400.0,500279486,01/2026,23,02-03,5.343
2127570400.0,500279486,01/2026,24,02-03,7.35
2127570400.0,500279486,01/2026,25,02-03,7.385
2127570400.0,500279486,01/2026,26,02-03,7.323
2127570400.0,500279486,01/2026,27,02-03,6.882
2127570400.0,500279486,01/2026,28,02-03,7.414
2127570400.0,500279486,01/2026,29,02-03,7.431
2127570400.0,500279486,01/2026,30,02-03,7.169
2127570400.0,500279486,01/2026,31,02-03,7.424
2127570400.0,500279486,01/2026,1,03-04,2.638
2127570400.0,500279486,01/2026,2,03-04,5.09
2127570400.0,500279486,01/2026,3,03-04,5.058
2127570400.0,500279486,01/2026,4,03-04,5.045
2127570400.0,500279486,01/2026,5,03-04,5.02
2127570400.0,500279486,01/2026,6,03-04,5.081
2127570400.0,500279486,01/2026,7,03-04,5.1
2127570400.0,500279486,01/2026,8,03-04,7.083
2127570400.0,500279486,01/2026,9,03-04,7.129
2127570400.0,500279486,01/2026,10,03-04,7.152
2127570400.0,500279486,01/2026,11,03-04,7.124
2127570400.0,500279486,01/2026,12,03-04,6.744
2127570400.0,500279486,01/2026,13,03-04,7.051
2127570400.0,500279486,01/2026,14,03-04,6.911
2127570400.0,500279486,01/2026,15,03-04,6.82
2127570400.0,500279486,01/2026,16,03-04,6.779
2127570400.0,500279486,01/2026,17,03-04,6.668
2127570400.0,500279486,01/2026,18,03-04,7.003
2127570400.0,500279486,01/2026,19,03-04,6.073
2127570400.0,500279486,01/2026,20,03-04,4.988
2127570400.0,500279486,01/2026,21,03-04,4.847
2127570400.0,500279486,01/2026,22,03-04,4.894
2127570400.0,500279486,01/2026,23,03-04,5.409
2127570400.0,500279486,01/2026,24,03-04,7.35
2127570400.0,500279486,01/2026,25,03-04,7.419
2127570400.0,500279486,01/2026,26,03-04,7.401
2127570400.0,500279486,01/2026,27,03-04,6.906
2127570400.0,500279486,01/2026,28,03-04,7.449
2127570400.0,500279486,01/2026,29,03-04,7.413
2127570400.0,500279486,01/2026,30,03-04,7.242
2127570400.0,500279486,01/2026,31,03-04,7.442
2127570400.0,500279486,01/2026,1,04-05,2.644
2127570400.0,500279486,01/2026,2,04-05,5.101
2127570400.0,500279486,01/2026,3,04-05,5.054
2127570400.0,500279486,01/2026,4,04-05,4.991
2127570400.0,500279486,01/2026,5,04-05,5.026
2127570400.0,500279486,01/2026,6,04-05,5.128
2127570400.0,500279486,01/2026,7,04-05,5.114
2127570400.0,500279486,01/2026,8,04-05,7.121
2127570400.0,500279486,01/2026,9,04-05,7.138
2127570400.0,500279486,01/2026,10,04-05,7.16
2127570400.0,500279486,01/2026,11,04-05,7.166
2127570400.0,500279486,01/2026,12,04-05,6.759
2127570400.0,500279486,01/2026,13,04-05,6.733
2127570400.0,500279486,01/2026,14,04-05,7.035
2127570400.0,500279486,01/2026,15,04-05,6.852
2127570400.0,500279486,01/2026,16,04-05,6.807
2127570400.0,500279486,01/2026,17,04-05,6.737
2127570400.0,500279486,01/2026,18,04-05,6.827
2127570400.0,500279486,01/2026,19,04-05,6.079
2127570400.0,500279486,01/2026,20,04-05,5.024
2127570400.0,500279486,01/2026,21,04-05,4.874
2127570400.0,500279486,01/2026,22,04-05,5.044
2127570400.0,500279486,01/2026,23,04-05,5.411
2127570400.0,500279486,01/2026,24,04-05,7.392
2127570400.0,500279486,01/2026,25,04-05,7.459
2127570400.0,500279486,01/2026,26,04-05,7.409
2127570400.0,500279486,01/2026,27,04-05,6.975
2127570400.0,500279486,01/2026,28,04-05,7.459
2127570400.0,500279486,01/2026,29,04-05,7.411
2127570400.0,500279486,01/2026,30,04-05,7.26
2127570400.0,500279486,01/2026,31,04-05,7.477
2127570400.0,500279486,01/2026,1,05-06,2.636
2127570400.0,500279486,01/2026,2,05-06,5.056
2127570400.0,500279486,01/2026,3,05-06,5.033
2127570400.0,500279486,01/2026,4,05-06,5.008
2127570400.0,500279486,01/2026,5,05-06,5.015
2127570400.0,500279486,01/2026,6,05-06,5.112
2127570400.0,500279486,01/2026,7,05-06,5.084
2127570400.0,500279486,01/2026,8,05-06,7.065
2127570400.0,500279486,01/2026,9,05-06,7.111
2127570400.0,500279486,01/2026,10,05-06,7.108
2127570400.0,500279486,01/2026,11,05-06,6.768
2127570400.0,500279486,01/2026,12,05-06,6.754
2127570400.0,500279486,01/2026,13,05-06,6.618
2127570400.0,500279486,01/2026,14,05-06,7.014
2127570400.0,500279486,01/2026,15,05-06,6.819
2127570400.0,500279486,01/2026,16,05-06,6.783
2127570400.0,500279486,01/2026,17,05-06,6.704
2127570400.0,500279486,01/2026,18,05-06,6.63
2127570400.0,500279486,01/2026,19,05-06,6.052
2127570400.0,500279486,01/2026,20,05-06,4.998
2127570400.0,500279486,01/2026,21,05-06,4.844
2127570400.0,500279486,01/2026,22,05-06,5.013
2127570400.0,500279486,01/2026,23,05-06,5.373
2127570400.0,500279486,01/2026,24,05-06,7.382
2127570400.0,500279486,01/2026,25,05-06,7.45
2127570400.0,500279486,01/2026,26,05-06,7.36
2127570400.0,500279486,01/2026,27,05-06,6.926
2127570400.0,500279486,01/2026,28,05-06,7.427
2127570400.0,500279486,01/2026,29,05-06,7.389
2127570400.0,500279486,01/2026,30,05-06,7.223
2127570400.0,500279486,01/2026,31,05-06,7.469
2127570400.0,500279486,01/2026,1,06-07,2.633
2127570400.0,500279486,01/2026,2,06-07,5.018
2127570400.0,500279486,01/2026,3,06-07,5.008
2127570400.0,500279486,01/2026,4,06-07,5.011
2127570400.0,500279486,01/2026,5,06-07,4.975
2127570400.0,500279486,01/2026,6,06-07,5.064
2127570400.0,500279486,01/2026,7,06-07,5.026
2127570400.0,500279486,01/2026,8,06-07,7.022
2127570400.0,500279486,01/2026,9,06-07,7.047
2127570400.0,500279486,01/2026,10,06-07,7.1
2127570400.0,500279486,01/2026,11,06-07,6.691
2127570400.0,500279486,01/2026,12,06-07,6.716
2127570400.0,500279486,01/2026,13,06-07,6.535
2127570400.0,500279486,01/2026,14,06-07,6.963
2127570400.0,500279486,01/2026,15,06-07,6.778
2127570400.0,500279486,01/2026,16,06-07,6.734
2127570400.0,500279486,01/2026,17,06-07,6.682
2127570400.0,500279486,01/2026,18,06-07,6.654
2127570400.0,500279486,01/2026,19,06-07,5.989
2127570400.0,500279486,01/2026,20,06-07,4.975
2127570400.0,500279486,01/2026,21,06-07,4.806
2127570400.0,500279486,01/2026,22,06-07,4.817
2127570400.0,500279486,01/2026,23,06-07,5.303
2127570400.0,500279486,01/2026,24,06-07,7.383
2127570400.0,500279486,01/2026,25,06-07,7.501
2127570400.0,500279486,01/2026,26,06-07,7.289
2127570400.0,500279486,01/2026,27,06-07,6.873
2127570400.0,500279486,01/2026,28,06-07,7.396
