Date,OSF_ID,Year,Month,DayOfWeek,IsWeekend,DailyTotal,DayMean,NightMean,EveningMean,MorningMean,DayNightRatio,TransitionSharpness,RampUp_16to17,RampDown_06to07,PeakHour,PeakValue,MinHour,MinValue,HourlyStd,NightStd,DayNonZeroCount,AllDayZero,n_present,missing_ratio,data_quality_flag,Flag_AllDayZero,DaytimeHighCount,Flag_DaytimeNonZero,NightDrop_Z,Flag_NightDrop,EveningOnHour,MorningOffHour,Flag_ScheduleShift,FlagCount,AnomalyTypes
2025-11-19,2193681000,2025,11,2,False,100.404,0.0005,7.071,6.5062,3.767,14113.7725,7.726,4.503,3.223,4,7.531,8,0.0,3.403,0.2893,0,False,24,0.0,complete,False,0,False,0.2924667126747848,False,17.0,8,False,0,
2025-11-20,2193681000,2025,11,3,False,102.494,0.0005,7.2979,6.5508,3.7843,14566.6168,7.762,4.624,3.138,4,7.406,9,0.0,3.4702,0.0771,0,False,24,0.0,complete,False,0,False,0.9283160337490891,False,17.0,8,False,0,
2025-11-21,2193681000,2025,11,4,False,103.861,0.0005,7.4002,6.5962,3.8913,14770.9581,7.754,4.726,3.028,4,7.513,8,0.0,3.5101,0.0963,0,False,24,0.0,complete,False,0,False,1.1962605981050844,False,17.0,8,False,0,
2025-11-22,2193681000,2025,11,5,True,104.194,0.0005,7.3492,6.6806,3.9977,14669.1617,7.819,4.855,2.964,4,7.516,9,0.0,3.5108,0.1235,0,False,24,0.0,complete,False,0,False,1.0038709127332692,False,17.0,8,False,0,
2025-11-23,2193681000,2025,11,6,True,104.591,0.0005,7.3775,6.6758,4.0627,14725.5489,7.732,4.964,2.768,6,7.478,8,0.0,3.5157,0.0878,0,False,24,0.0,complete,False,0,False,1.0479518112958404,False,17.0,8,False,0,
2025-11-24,2193681000,2025,11,0,False,103.677,0.0005,7.3403,6.605,3.9753,14651.1976,7.479,4.836,2.643,2,7.428,9,0.0,3.4883,0.0944,0,False,24,0.0,complete,False,0,False,0.911403498233339,False,17.0,8,False,0,
2025-11-25,2193681000,2025,11,1,False,103.116,0.0005,7.2812,6.5588,4.0227,14533.4331,7.516,4.963,2.553,4,7.418,9,0.0,3.4614,0.1319,0,False,24,0.0,complete,False,0,False,0.678553979377141,False,17.0,8,False,0,
2025-11-26,2193681000,2025,11,2,False,102.686,0.0005,7.1925,6.6236,4.008,14356.2874,7.282,5.045,2.237,4,7.253,9,0.0,3.4375,0.0578,0,False,24,0.0,complete,False,0,False,0.4191530231387703,False,17.0,8,False,0,
2025-11-27,2193681000,2025,11,3,False,103.649,0.0004,7.2603,6.6434,4.1157,19309.1755,7.292,5.144,2.148,2,7.361,9,0.0,3.4649,0.0912,0,False,24,0.0,complete,False,0,False,0.5548606935548908,False,17.0,8,False,0,
2025-11-28,2193681000,2025,11,4,False,104.402,0.0005,7.3706,6.5576,4.215,14711.8263,7.174,5.073,2.101,4,7.56,8,0.0,3.4932,0.1911,0,False,24,0.0,complete,False,0,False,0.7332008554776862,False,17.0,8,False,0,
2025-11-29,2193681000,2025,11,5,True,104.267,0.0005,7.2874,6.6308,4.27,14545.6587,7.17,5.186,1.984,4,7.417,8,0.0,3.4793,0.0986,0,False,24,0.0,complete,False,0,False,0.6148110674090346,False,17.0,8,False,0,
2025-11-30,2193681000,2025,11,6,True,105.097,0.0005,7.3475,6.642,4.3677,14665.6687,7.008,5.168,1.84,6,7.471,9,0.0,3.5053,0.1195,0,False,24,0.0,complete,False,0,False,0.7024138210765054,False,17.0,8,False,0,
2025-12-01,2193681000,2025,12,0,False,103.589,0.0004,7.234,6.5902,4.2543,19239.3617,6.945,5.187,1.758,4,7.367,9,0.0,3.4533,0.1345,0,False,24,0.0,complete,False,0,False,0.5727437271420586,False,17.0,8,False,0,
2025-12-02,2193681000,2025,12,1,False,104.428,0.0005,7.259,6.6738,4.3277,14489.022,6.924,5.319,1.605,4,7.375,8,0.0,3.4753,0.0896,0,False,24,0.0,complete,False,0,False,0.6225187616820734,False,17.0,8,False,0,
2025-12-03,2193681000,2025,12,2,False,103.994,0.0005,7.2274,6.6364,4.3297,14425.8982,6.76,5.307,1.453,4,7.285,8,0.0,3.4586,0.0592,0,False,24,0.0,complete,False,0,False,0.6185340942857505,False,17.0,8,False,0,
2025-12-04,2193681000,2025,12,3,False,104.708,0.0005,7.2663,6.6758,4.3983,14503.493,6.742,5.344,1.398,4,7.388,9,0.0,3.481,0.0912,0,False,24,0.0,complete,False,0,False,0.6868154476187291,False,17.0,8,False,0,
2025-12-05,2193681000,2025,12,4,False,104.14,0.0005,7.2476,6.5834,4.4127,14466.3174,6.542,5.278,1.264,4,7.435,8,0.0,3.4626,0.142,0,False,24,0.0,complete,False,0,False,0.7112675534394902,False,17.0,8,False,0,
2025-12-06,2193681000,2025,12,5,True,103.605,0.0005,7.16,6.7028,4.269,14291.4172,6.504,5.407,1.097,3,7.318,8,0.0,3.4408,0.0926,0,False,24,0.0,complete,False,0,False,0.6826819970923326,False,17.0,8,False,0,
2025-12-07,2193681000,2025,12,6,True,104.518,0.0005,7.252,6.5792,4.534,14475.0499,6.205,5.229,0.976,5,7.342,8,0.0,3.4725,0.0734,0,False,24,0.0,complete,False,0,False,0.8353018076664838,False,17.0,8,False,0,
2025-12-08,2193681000,2025,12,0,False,102.352,0.0005,7.063,6.559,4.3497,14097.8044,6.122,5.276,0.846,0,7.243,9,0.0,3.3963,0.0968,0,False,24,0.0,complete,False,0,False,0.721394251568126,False,17.0,8,False,0,
2025-12-09,2193681000,2025,12,1,False,81.722,0.0005,5.9902,4.7846,3.291,11956.5868,4.35,3.829,0.521,1,6.948,8,0.0,2.7871,0.8204,0,False,24,0.0,complete,False,0,False,-0.21435635716220014,False,17.0,8,False,0,
2025-12-10,2193681000,2025,12,2,False,75.65,0.0005,5.2365,4.7728,3.2967,10452.0958,4.381,3.79,0.591,3,5.333,9,0.0,2.5123,0.0962,0,False,24,0.0,complete,False,0,False,-0.8480889882541703,False,17.0,8,False,0,
2025-12-11,2193681000,2025,12,3,False,75.963,0.0004,5.2241,4.8514,3.3033,13893.9495,4.402,3.897,0.505,4,5.279,9,0.0,2.5192,0.0513,0,False,24,0.0,complete,False,0,False,-0.7861210801699308,False,17.0,8,False,0,
2025-12-12,2193681000,2025,12,4,False,76.828,0.0004,5.2986,4.8514,3.393,14092.0878,4.332,3.874,0.458,4,5.355,9,0.0,2.5493,0.0593,0,False,24,0.0,complete,False,0,False,-0.6489464314224646,False,17.0,8,False,0,
2025-12-13,2193681000,2025,12,5,True,76.158,0.0005,5.2375,4.7952,3.426,10454.0918,4.193,3.882,0.311,4,5.32,9,0.0,2.5255,0.0711,0,False,24,0.0,complete,False,0,False,-0.6405573377895367,False,17.0,8,False,0,
2025-12-14,2193681000,2025,12,6,True,76.212,0.0005,5.2067,4.8272,3.4727,10392.7146,4.036,3.836,0.2,4,5.316,8,0.0,2.5279,0.1019,0,False,24,0.0,complete,False,0,False,-0.6080398463126934,False,17.0,8,False,0,
2025-12-15,2193681000,2025,12,0,False,73.589,0.0005,5.0795,4.5956,3.3237,10138.7226,3.782,3.581,0.201,5,5.137,8,0.0,2.4445,0.0777,0,False,24,0.0,complete,False,0,False,-0.6752638985499084,False,17.0,8,False,0,
2025-12-16,2193681000,2025,12,1,False,73.869,0.0005,5.0842,4.629,3.3487,10148.2036,3.77,3.612,0.158,4,5.156,8,0.0,2.4528,0.0556,0,False,24,0.0,complete,False,0,False,-0.6162268337044282,False,17.0,8,False,0,
2025-12-17,2193681000,2025,12,2,False,73.886,0.0005,5.058,4.66,3.3727,10095.8084,3.714,3.677,0.037,4,5.119,9,0.0,2.4512,0.0561,0,False,24,0.0,complete,False,0,False,-0.42699921502354576,False,17.0,8,False,0,
2025-12-18,2193681000,2025,12,3,False,73.85,0.0005,5.0806,4.6178,3.3707,10140.9681,3.641,3.546,0.095,4,5.16,9,0.0,2.4537,0.0696,0,False,24,0.0,complete,False,0,False,-0.2739873510362133,False,17.0,8,False,0,
2025-12-19,2193681000,2025,12,4,False,74.016,0.0005,5.0873,4.6196,3.4053,10154.1916,3.574,3.533,0.041,4,5.139,10,0.0,2.4549,0.0533,0,False,24,0.0,complete,False,0,False,-0.21249582695360558,False,17.0,8,False,0,
2025-12-20,2193681000,2025,12,5,True,73.803,0.0005,5.0764,4.583,3.4243,10132.485,3.496,3.487,0.009,4,5.161,9,0.0,2.4493,0.0639,0,False,24,0.0,complete,False,0,False,-0.16145347616704442,False,17.0,8,False,0,
2025-12-21,2193681000,2025,12,6,True,73.456,0.0005,5.0622,4.5244,3.444,10104.2914,3.45,3.432,0.018,4,5.138,9,0.0,2.4321,0.0676,0,False,24,0.0,complete,False,0,False,-0.10717580001442084,False,17.0,8,False,0,
2025-12-22,2193681000,2025,12,0,False,73.01,0.0005,5.0192,4.5678,3.3377,10018.4631,3.464,3.476,-0.012,2,5.054,10,0.0,2.4147,0.0362,0,False,24,0.0,complete,False,0,False,-0.08143291935114248,False,17.0,8,False,0,
2025-12-23,2193681000,2025,12,1,False,73.278,0.0004,5.0311,4.5558,3.4157,13380.6516,3.477,3.409,0.068,4,5.124,9,0.0,2.4191,0.0617,0,False,24,0.0,complete,False,0,False,0.025560774896642952,False,17.0,8,False,0,
2025-12-24,2193681000,2025,12,2,False,72.884,0.0005,5.0076,4.5144,3.4157,9995.2595,3.401,3.376,0.025,4,5.124,10,0.0,2.407,0.0904,0,False,24,0.0,complete,False,0,False,0.07383178222795421,False,17.0,8,False,0,
2025-12-25,2193681000,2025,12,3,False,72.151,0.0004,4.9245,4.5036,3.4113,13097.0745,3.3,3.287,0.013,6,4.978,9,0.0,2.3764,0.0325,0,False,24,0.0,complete,False,0,False,-0.10355752849013958,False,17.0,8,False,0,
2025-12-26,2193681000,2025,12,4,False,72.141,0.0004,4.9644,4.4364,3.4137,13203.125,3.189,3.191,-0.002,4,5.043,9,0.0,2.3805,0.077,0,False,24,0.0,complete,False,0,False,-0.1175853760503677,False,17.0,8,False,0,
2025-12-27,2193681000,2025,12,5,True,72.215,0.0005,4.9404,4.522,3.3593,9861.0279,3.209,3.221,-0.012,23,4.968,9,0.0,2.3807,0.0165,0,False,24,0.0,complete,False,0,False,-0.20366849122783803,False,17.0,8,False,0,
2025-12-28,2193681000,2025,12,6,True,72.239,0.0004,4.9805,4.3932,3.4753,13246.0106,3.058,3.101,-0.043,2,5.072,9,0.0,2.3804,0.0966,0,False,24,0.0,complete,False,0,False,-0.20512273714597623,False,17.0,8,False,0,
2025-12-29,2193681000,2025,12,0,False,72.633,0.0005,4.9931,4.4842,3.421,9966.3174,3.132,3.061,0.071,4,5.103,10,0.0,2.3949,0.0716,0,False,24,0.0,complete,False,0,False,-0.2351723670027813,False,17.0,8,False,0,
2025-12-30,2193681000,2025,12,1,False,72.914,0.0004,5.0129,4.4814,3.467,13332.1144,2.984,3.014,-0.03,2,5.113,9,0.0,2.4064,0.0852,0,False,24,0.0,complete,False,0,False,-0.25957751162235915,False,17.0,8,False,0,
2025-12-31,2193681000,2025,12,2,False,35.907,0.0004,2.4941,2.1816,1.681,6633.3112,1.478,1.443,0.035,0,2.644,10,0.0,1.1878,0.0758,0,False,24,0.0,complete,False,0,False,-2.67218189212515,True,17.0,8,False,1,NightDrop
2026-01-01,2193681000,2026,1,3,False,48.6,0.0005,3.2104,3.4918,1.818,6407.9341,1.534,1.532,0.002,23,5.007,9,0.0,1.8161,1.0217,0,False,24,0.0,complete,False,0,False,-1.991172775501083,False,17.0,8,False,0,
2026-01-02,2193681000,2026,1,4,False,72.793,0.0005,5.0364,4.4038,3.493,10052.6447,2.842,2.839,0.003,4,5.101,9,0.0,2.4023,0.0707,0,False,24,0.0,complete,False,0,False,-0.37461571838405594,False,17.0,8,False,0,
2026-01-03,2193681000,2026,1,5,True,72.66,0.0005,5.0086,4.4256,3.4863,9997.2555,2.769,2.77,-0.001,2,5.059,10,0.0,2.3998,0.051,0,False,24,0.0,complete,False,0,False,-0.44059438388678857,False,17.0,8,False,0,
2026-01-04,2193681000,2026,1,6,True,71.93,0.0005,4.9734,4.3282,3.4993,9926.8962,2.628,2.658,-0.03,3,5.045,10,0.0,2.3793,0.0617,0,False,24,0.0,complete,False,0,False,-0.5107773975412337,False,17.0,8,False,0,
2026-01-05,2193681000,2026,1,0,False,72.17,0.0004,4.9671,4.4116,3.4573,13210.4388,2.645,2.634,0.011,4,5.026,9,0.0,2.3886,0.051,0,False,24,0.0,complete,False,0,False,-0.5441271962196408,False,17.0,8,False,0,
2026-01-06,2193681000,2026,1,1,False,72.849,0.0005,5.0318,4.4088,3.5157,10043.4132,2.596,2.58,0.016,4,5.128,10,0.0,2.415,0.067,0,False,24,0.0,complete,False,0,False,-0.49164876996768514,False,17.0,8,False,0,
2026-01-07,2193681000,2026,1,2,False,85.752,0.012,5.5425,6.1636,3.4993,461.8365,3.498,3.51,-0.012,23,6.997,10,0.0,2.9072,0.8252,1,False,24,0.0,complete,False,0,False,-0.04726273529029107,False,17.0,8,False,0,
2026-01-08,2193681000,2026,1,3,False,101.713,0.0004,7.049,6.1644,4.832,18747.3404,3.391,3.356,0.035,4,7.121,9,0.0,3.3925,0.0558,0,False,24,0.0,complete,False,0,False,1.2380602765632724,False,17.0,8,False,0,
2026-01-09,2193681000,2026,1,4,False,101.393,0.0004,7.0611,6.0696,4.851,18779.5878,3.268,3.246,0.022,4,7.138,9,0.0,3.3879,0.0803,0,False,24,0.0,complete,False,0,False,1.2307405666737146,False,17.0,8,False,0,
2026-01-10,2193681000,2026,1,5,True,101.477,0.0005,7.0396,6.0944,4.8947,14051.1477,3.176,3.173,0.003,4,7.16,10,0.0,3.3935,0.0962,0,False,24,0.0,complete,False,0,False,1.114177829537969,False,17.0,8,False,0,
2026-01-11,2193681000,2026,1,6,True,98.834,0.0005,6.8972,5.9622,4.6137,13766.9661,3.031,3.035,-0.004,4,7.166,9,0.0,3.3116,0.2286,0,False,24,0.0,complete,False,0,False,0.907806068477826,False,17.0,8,False,0,
2026-01-12,2193681000,2026,1,0,False,97.956,0.0005,6.7722,5.9866,4.6137,13517.4651,2.939,2.896,0.043,23,6.92,10,0.0,3.2846,0.0914,0,False,24,0.0,complete,False,0,False,0.7363120777309285,False,17.0,8,False,0,
2026-01-13,2193681000,2026,1,1,False,97.601,0.0005,6.867,5.872,4.4337,13706.5868,2.9,2.808,0.092,3,7.051,10,0.0,3.2899,0.1347,0,False,24,0.0,complete,False,0,False,0.7552599864613824,False,17.0,8,False,0,
2026-01-14,2193681000,2026,1,2,False,99.352,0.0005,6.9219,5.9624,4.7203,13816.1178,2.844,2.742,0.102,4,7.035,10,0.0,3.3522,0.0836,0,False,24,0.0,complete,False,0,False,0.7295952157259376,False,17.0,8,False,0,
2026-01-15,2193681000,2026,1,3,False,98.418,0.0004,6.8637,5.9566,4.574,18254.6543,2.678,2.627,0.051,1,6.97,9,0.0,3.3352,0.059,0,False,24,0.0,complete,False,0,False,0.618259157331153,False,17.0,8,False,0,
2026-01-16,2193681000,2026,1,4,False,97.757,0.0005,6.8629,5.8462,4.5397,13698.3533,2.543,2.483,0.06,1,7.021,10,0.0,3.3207,0.0849,0,False,24,0.0,complete,False,0,False,0.5741285080855877,False,17.0,8,False,0,
2026-01-17,2193681000,2026,1,5,True,96.982,0.0005,6.7836,5.822,4.533,13540.1697,2.26,2.283,-0.023,1,6.924,10,0.0,3.3042,0.094,0,False,24,0.0,complete,False,0,False,0.431521358820081,False,17.0,8,False,0,
2026-01-18,2193681000,2026,1,6,True,94.515,0.0005,6.7289,5.4564,4.466,13430.8882,2.129,2.122,0.007,3,7.003,9,0.0,3.242,0.2505,0,False,24,0.0,complete,False,0,False,0.3025083616956098,False,17.0,8,False,0,
2026-01-19,2193681000,2026,1,0,False,85.408,0.0005,6.0454,4.9988,4.0157,12066.6168,1.903,1.886,0.017,2,6.129,9,0.0,2.9271,0.0652,0,False,24,0.0,complete,False,0,False,-0.5309314703353952,False,17.0,8,False,0,
2026-01-20,2193681000,2026,1,1,False,71.672,0.0005,5.145,4.1124,3.3153,10269.4611,1.375,1.371,0.004,0,6.002,8,0.0,2.487,0.3708,0,False,24,0.0,complete,False,0,False,-1.702223339184046,False,17.0,8,False,0,
2026-01-21,2193681000,2026,1,2,False,67.577,0.0005,4.7812,3.9638,3.168,9543.4132,1.375,1.267,0.108,4,4.874,8,0.0,2.3356,0.0669,0,False,24,0.0,complete,False,0,False,-2.3554662589632187,True,17.0,8,False,1,NightDrop
2026-01-22,2193681000,2026,1,3,False,70.788,0.0005,4.9829,4.274,3.1837,9945.8583,1.281,1.198,0.083,23,5.293,8,0.0,2.4596,0.1939,0,False,24,0.0,complete,False,0,False,-2.360858564395259,True,17.0,8,False,1,NightDrop
2026-01-23,2193681000,2026,1,4,False,85.68,0.0004,5.8046,5.7598,3.4803,15437.8324,1.555,1.389,0.166,23,7.155,9,0.0,3.0457,0.7689,0,False,24,0.0,complete,False,0,False,-1.3950276810984845,False,17.0,8,False,0,
2026-01-24,2193681000,2026,1,5,True,102.682,0.0005,7.3102,5.9708,4.7807,14591.3174,1.898,1.474,0.424,4,7.392,8,0.0,3.5796,0.0684,0,False,24,0.0,complete,False,0,False,0.6796149733124741,False,17.0,8,False,0,
2026-01-25,2193681000,2026,1,6,True,102.94,0.0004,7.3532,5.8912,4.885,19556.516,1.716,1.368,0.348,6,7.501,9,0.0,3.5975,0.0887,0,False,24,0.0,complete,False,0,False,0.7129467285425811,False,17.0,8,False,0,
2026-01-26,2193681000,2026,1,0,False,99.699,0.0005,7.1789,5.641,4.6863,14329.0918,1.795,1.275,0.52,4,7.409,9,0.0,3.4927,0.2669,0,False,24,0.0,complete,False,0,False,0.4555968785597557,False,17.0,8,False,0,
2026-01-27,2193681000,2026,1,1,False,99.044,0.0005,6.9947,5.9904,4.3767,13961.5768,1.673,1.056,0.617,23,7.343,9,0.0,3.4842,0.1964,0,False,24,0.0,complete,False,0,False,0.18364216251792834,False,17.0,8,False,0,
2026-01-28,2193681000,2026,1,2,False,102.054,0.0004,7.3257,5.8936,4.659,19483.3777,1.743,0.927,0.816,4,7.459,9,0.0,3.5994,0.1163,0,False,24,0.0,complete,False,0,False,0.5948733906457063,False,18.0,8,False,0,
2026-01-29,2193681000,2026,1,3,False,101.709,0.0005,7.3279,5.8766,4.5663,14626.497,1.755,0.808,0.947,2,7.431,8,0.0,3.5979,0.1193,0,False,24,0.0,complete,False,0,False,0.5699398747690427,False,18.0,8,False,0,
2026-01-30,2193681000,2026,1,4,False,100.247,0.0005,7.236,5.8018,4.4487,14443.1138,1.618,0.686,0.932,23,7.307,8,0.0,3.555,0.0395,0,False,24,0.0,complete,False,0,False,0.4239210359674882,False,18.0,8,False,0,
2026-01-31,2193681000,2026,1,5,True,101.123,0.0005,7.3551,5.6944,4.602,14680.8882,1.563,0.449,1.114,4,7.477,8,0.0,3.6072,0.1085,0,False,24,0.0,complete,False,0,False,0.5678316055903087,False,18.0,8,False,0,
2026-02-01,2193681000,2026,2,6,True,99.223,0.0005,7.2576,5.5982,4.389,14486.2774,1.476,0.342,1.134,4,7.481,9,0.0,3.5515,0.2133,0,False,24,0.0,complete,False,0,False,0.4319743174781123,False,18.0,8,False,0,
2026-02-02,2193681000,2026,2,0,False,97.939,0.0005,7.0969,5.6766,4.259,14165.4192,1.489,0.234,1.255,23,7.233,8,0.0,3.513,0.0697,0,False,24,0.0,complete,False,0,False,0.21842098166109744,False,18.0,8,False,0,
2026-02-03,2193681000,2026,2,1,False,99.685,0.0005,7.2981,5.6414,4.363,14567.1158,1.596,0.134,1.462,4,7.373,9,0.0,3.5865,0.0652,0,False,24,0.0,complete,False,0,False,0.4507533035090583,False,18.0,8,False,0,
2026-02-04,2193681000,2026,2,2,False,99.216,0.0005,7.2805,5.588,4.3427,14531.9361,1.616,0.05,1.566,4,7.411,8,0.0,3.5787,0.1124,0,False,24,0.0,complete,False,0,False,0.3878877010598884,False,18.0,8,False,0,
2026-02-05,2193681000,2026,2,3,False,98.91,0.0005,7.2731,5.579,4.2753,14517.2156,1.743,0.001,1.742,4,7.355,8,0.0,3.5753,0.0685,0,False,24,0.0,complete,False,0,False,0.31608808434573077,False,18.0,8,False,0,
2026-02-06,2193681000,2026,2,4,False,99.706,0.0005,7.311,5.6894,4.2557,14592.8144,1.863,0.0,1.863,4,7.376,8,0.0,3.606,0.0394,0,False,24,0.0,complete,False,0,False,0.302135602568105,False,18.0,8,False,0,
2026-02-07,2193681000,2026,2,5,True,100.125,0.0005,7.3751,5.685,4.2317,14720.8084,2.113,-0.001,2.114,2,7.439,9,0.0,3.6267,0.0615,0,False,24,0.0,complete,False,0,False,0.4140944119220412,False,18.0,8,False,0,
2026-02-08,2193681000,2026,2,6,True,100.507,0.0005,7.4541,5.5948,4.2987,14878.493,2.259,0.001,2.258,6,7.577,8,0.0,3.6441,0.0959,0,False,24,0.0,complete,False,0,False,1.3869530518705973,False,18.0,8,False,0,
2026-02-09,2193681000,2026,2,0,False,99.156,0.0005,7.3846,5.533,4.1367,14739.7705,2.317,0.001,2.316,4,7.473,8,0.0,3.6024,0.0971,0,False,24,0.0,complete,False,0,False,0.7295260470232453,False,18.0,8,False,0,
2026-02-10,2193681000,2026,2,1,False,98.717,0.0004,7.3651,5.5136,4.075,19588.0984,2.503,0.001,2.502,4,7.447,9,0.0,3.591,0.0662,0,False,24,0.0,complete,False,0,False,0.5653431485154119,False,18.0,8,False,0,
2026-02-11,2193681000,2026,2,2,False,98.778,0.0005,7.3999,5.4654,4.0827,14770.2096,2.619,-0.001,2.62,4,7.53,8,0.0,3.597,0.1068,0,False,24,0.0,complete,False,0,False,0.8173709505246572,False,18.0,8,False,0,
2026-02-12,2193681000,2026,2,3,False,76.571,0.0003,7.3946,5.413,4.0,22117.5224,2.789,,2.789,4,7.47,9,0.0,3.2927,0.0669,0,False,15,0.375,data_quality_low,False,0,False,0.8163432052508481,False,,8,False,0,
2026-02-13,2193681000,2026,2,4,False,56.242,0.0,7.4082,,3.931,7408166.6667,2.924,,2.924,4,7.503,9,0.0,3.1055,0.069,0,False,10,0.5833,data_quality_low,False,0,False,0.9470449758317674,False,,8,False,0,
